ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee
40942733,11,3700,1298000,1475000,1685,3,2,0,Y,2,1966,0
40946494,7,3700,1298000,1578000,1527,3,2,0,Y,2,1958,0
40942999,9,3700,1298000,1400000,2140,4,3,1,Y,2,2010,146
40892326,0,3700,1298000,1285000,2421,5,2,0,Y,2,1984,0
40863223,10,3700,1298000,1355000,1717,4,2,0,Y,2,1956,0
ML81799797,14,3700,1298000,1290000,1728,4,3,0,Y,2,1989,80
40935244,11,3700,1298000,1405000,1717,5,2,1,Y,2,1985,0
ML81832836,9,3700,1298000,1520000,1642,4,2,1,Y,2,1989,59
ML81846779,8,3700,1298000,1415000,1248,2,2,0,Y,2,1969,0
ML81834508,13,3700,1298000,1350000,1660,4,3,0,Y,2,2017,0
ML81807641,12,3700,1298000,1460000,1302,3,2,0,Y,2,1956,0
ML81837773,21,3700,1298000,1300000,1762,4,2,1,Y,2,1988,129
40920364,53,3700,1298000,1250000,1908,4,3,0,Y,2,1962,0
40917811,7,3700,1298000,1320000,2009,3,3,1,Y,2,2009,100
40881398,10,3700,1298800,1310000,2078,4,3,0,Y,2,1957,180
40938833,8,3700,1298800,1488000,1270,3,2,1,Y,2,1953,18
ML81835426,9,3700,1298800,1530000,1648,3,2,0,Y,2,1963,180
ML81745095,6,3700,1298800,1330000,1960,4,2,1,Y,2,1989,80
40931559,9,3700,1298880,1480000,1782,4,2,1,Y,2,1991,40
ML81823163,4,3700,1298880,1480000,1782,4,2,1,Y,2,1991,40
40903921,5,3700,1298888,1335006,1302,3,2,0,Y,2,1970,0
40920297,6,3700,1298888,1250000,1572,3,2,0,Y,2,1986,0
40967575,5,3700,1298888,1500000,1305,3,2,0,Y,2,1971,0
40896984,7,3700,1298888,1325908,2226,4,3,0,Y,2,1960,45
40943717,6,3700,1298888,1340000,1362,3,2,0,Y,2,1959,18
40938338,14,3700,1298888,1525000,1524,3,2,0,Y,2,1961,0
40890211,23,3700,1298888,1290000,1885,4,3,0,Y,2,1959,0
40947691,8,3700,1298888,1520000,1430,3,2,0,Y,2,1954,21
40966416,7,3700,1298888,1590000,1759,3,2,1,Y,2,1988,81
ML81838308,13,3700,1298888,1410000,1716,3,2,0,Y,2,1959,0
ML81835011,12,3700,1298888,1670000,1551,4,2,1,Y,1,1952,0
ML81849763,4,3700,1298888,1410000,1301,3,2,0,Y,2,1986,0
40848391,18,3700,1298888,1280000,2163,4,3,0,Y,2,1980,0
40954246,26,3700,1298901,1290000,1738,4,2,1,Y,2,1953,0
40911105,6,3700,1299000,1359000,2002,5,3,0,Y,2,1987,0
40875522,22,3700,1299000,1300000,2915,4,3,0,Y,3,1990,0
40958988,15,3700,1299000,1280000,1854,4,3,1,Y,2,2012,210
40967243,7,3700,1299000,1350000,1416,3,2,1,Y,2,1989,0
40961801,7,3700,1299000,1430000,1659,3,2,1,Y,2,1994,133
40941919,8,3700,1299000,1412000,1842,4,2,0,Y,2,1961,0
40863956,8,3700,1299000,1280000,1532,4,2,0,Y,2,1962,0
40868745,7,3700,1299000,1350000,1684,4,2,0,Y,2,1964,0
40954064,10,3700,1299000,1485000,1756,4,3,0,N,0,1953,0
40871982,8,3700,1299000,1355000,2326,5,3,0,Y,2,1965,0
40892004,6,3700,1299000,1430000,2319,4,3,0,Y,2,1968,0
40941844,6,3700,1299000,1330000,1610,4,2,0,Y,2,1963,185
40872388,29,3700,1299000,1267500,1785,4,2,1,Y,2,1977,0
40939880,10,3700,1299000,1560000,1555,3,2,0,Y,2,1970,0
40939519,4,3700,1299000,1500000,1146,3,2,0,Y,2,1959,0
40896916,6,3700,1299000,1370000,2264,4,2,0,Y,2,1972,0
40940157,15,3700,1299000,1250000,1746,4,3,1,Y,2,2012,300
40968556,8,3700,1299000,1475000,1494,4,2,0,Y,2,1963,0
ML81763917,89,3700,1299000,1299000,1680,4,2,0,Y,2,1954,0
40905509,5,3700,1299000,1315000,1638,4,2,1,Y,2,1993,0
40947092,9,3700,1299000,1530000,1669,3,2,0,Y,2,1967,0
40892854,9,3700,1299000,1430000,1828,4,2,1,Y,2,1971,40
40901684,55,3700,1299000,1262000,1434,4,2,0,Y,2,1965,0
40850323,13,3700,1299000,1320000,1516,3,2,0,Y,2,1976,0
ML81798628,60,3700,1299000,1225000,1514,4,2,0,Y,2,1965,0
40928088,27,3700,1299000,1300000,2320,4,3,0,Y,2,1960,0
ML81792873,24,3700,1299000,1215000,1814,4,2,0,Y,2,1963,0
ML81832948,8,3700,1299000,1450000,1593,3,2,1,Y,2,1991,45
ML81861399,7,3700,1299000,1439000,1762,4,2,1,Y,2,1988,129
40911353,22,3700,1299000,1250000,2160,4,4,0,Y,2,2012,184
40956336,10,3700,1299000,1325000,1476,4,2,0,Y,2,1976,0
ML81733436,83,3700,1299000,1190000,1544,3,2,1,Y,2,1963,0
ML81837983,18,3700,1299000,1400000,1728,4,2,0,Y,2,1978,0
40961920,14,3700,1299000,1326000,2504,4,3,0,N,2,1956,0
40907342,21,3700,1299000,1324000,2206,4,3,0,Y,2,1985,0
ML81850051,22,3700,1299000,1325000,1961,5,2,1,N,0,1961,0
40963512,12,3700,1299000,1300000,1746,4,3,1,Y,2,2009,300
40894095,0,3700,1299777,1350000,2472,4,3,0,Y,2,1977,0
40854221,18,3700,1299800,1280888,1841,4,2,1,Y,2,1979,0
40901923,11,3700,1299800,1310800,1430,4,2,0,Y,2,1962,0
40892631,10,3700,1299800,1401111,2160,4,3,0,Y,2,1964,0
40861640,10,3700,1299800,1350000,1481,3,2,0,Y,2,1976,0
40867182,23,3700,1299800,1300000,1986,4,3,0,Y,2,1995,0
40888465,13,3700,1299800,1340000,1929,4,3,0,Y,2,1991,40
40856094,11,3700,1299800,1410000,2157,5,3,0,Y,2,1995,42
40872654,10,3700,1299800,1300800,2160,4,4,0,Y,2,2011,180
40871941,11,3700,1299888,1450000,1821,5,3,0,Y,2,1963,0
40924333,40,3700,1299888,1299888,1356,3,2,0,Y,2,1952,0
40928294,4,3700,1299888,1492000,2160,4,3,0,Y,2,1965,0
40902097,99,3700,1299888,1240000,1862,5,2,0,Y,2,1965,0
40862776,11,3700,1299888,1305000,1971,4,2,0,Y,2,1959,0
ML81758387,21,3700,1299888,1450000,1821,5,3,0,Y,2,1963,0
40969970,4,3700,1299888,1475000,1403,3,2,0,Y,2,1963,0
ML81833694,4,3700,1299888,1450000,1684,4,2,0,Y,2,1964,0
ML81859238,6,3700,1299888,1405000,1347,3,2,0,Y,2,1962,0
40947450,8,3700,1299900,1530000,1682,3,2,0,Y,2,1954,18
40940891,7,3700,1299900,1525000,1572,3,2,0,Y,2,1986,0
40942423,8,3700,1299900,1400000,1488,3,2,0,Y,2,1975,0
40905639,9,3700,1299950,1305000,1781,3,2,1,Y,2,1952,185
40873344,34,3700,1299950,1235000,2407,3,2,1,Y,2,1948,0
40942239,4,3700,1299950,1605000,1611,3,2,0,Y,2,1971,0
40862177,16,3700,1299950,1380000,1356,3,2,0,Y,1,1957,0
40879280,9,3700,1299950,1255000,1785,4,2,0,Y,2,1954,180
40887222,13,3700,1299950,1275000,1910,3,2,0,Y,2,1971,0
40956697,9,3700,1299950,1400000,1512,4,2,0,Y,2,1957,0
40915553,4,3700,1299951,1332000,1294,3,2,0,Y,2,1958,0
40876343,120,3700,1299989,1260000,1546,3,2,0,Y,2,1977,0
40899606,37,3700,1299990,1275000,2029,3,3,1,Y,2,2020,288
40904474,77,3700,1299998,1306000,2036,4,2,1,Y,2,1954,0
40864810,9,3700,1299998,1350000,2016,5,2,0,Y,2,1969,0
ML81793523,2,3700,1299998,1350000,1632,4,3,0,Y,2,1980,0
40926662,131,3700,1299999,1275000,768,2,1,0,N,0,1900,0
40921484,0,3700,1299999,1400000,1812,4,2,1,Y,2,1990,0
40926658,144,3700,1299999,1275000,1049,2,2,0,N,0,1931,0
40929594,7,3700,1299999,1470000,2160,4,3,0,Y,2,1965,0
40948953,12,3700,1299999,1430000,1662,3,2,0,Y,2,1962,0
40855849,9,3700,1299999,1255000,1816,4,2,2,Y,2,1954,0
40964133,7,3700,1300000,1450000,1324,3,2,1,Y,2,1988,129
40850897,49,3700,1300000,1320000,708,2,1,0,Y,1,1953,0
40945257,17,3700,1300000,1300000,2400,5,3,0,Y,2,1957,0
40941830,11,3700,1300000,1515500,1402,4,2,0,Y,2,1966,0
ME221099757,26,3700,1300000,1225000,1546,3,2,0,Y,2,1959,0
40953355,8,3700,1300000,1465000,1674,4,2,0,Y,2,1977,0
40870988,12,3700,1300000,1315000,2380,5,3,0,Y,2,1955,180
40869713,24,3700,1300000,1275000,2253,5,3,0,Y,2,1965,0
40896935,5,3700,1300000,1300000,1896,3,3,0,Y,2,1958,180
40960191,13,3700,1300000,1400000,1355,3,2,0,Y,2,1956,0
40906581,19,3700,1300000,1275000,2852,6,4,0,Y,2,1959,0
40855088,0,3700,1300000,1275000,2675,4,3,0,Y,2,1965,0
40949999,6,3700,1300000,1520000,1390,3,2,0,Y,2,1969,0
40952085,16,3700,1300000,1445000,1645,3,2,0,Y,2,1966,0
40926277,7,3700,1300000,1250000,2348,5,2,0,Y,2,1976,0
40962219,0,3700,1300000,1490000,1132,3,2,0,Y,2,1954,0
ML81732918,25,3700,1300000,1230000,1607,3,2,1,Y,2,1989,90
40912686,12,3700,1300000,1300000,1600,3,2,0,Y,2,1963,0
ML81817035,61,3700,1300000,1325000,1166,3,2,0,N,0,1906,0
40938053,7,3700,1300000,1450000,2006,3,3,0,Y,2,2009,99
40965322,0,3700,1300000,1300000,1688,3,2,0,Y,2,1972,0
40945721,3,3700,1300000,1470000,1494,4,2,0,Y,2,1971,0
40865938,19,3700,1300000,1280000,1790,3,2,1,Y,2,1995,0
40863153,10,3700,1300000,1300000,2186,4,3,0,Y,2,1977,0
40863299,2,3700,1305000,1340000,1830,4,2,0,Y,2,1972,0
40952660,11,3700,1308888,1551000,1933,4,2,1,Y,2,1963,0
40884253,8,3700,1315000,1400000,1901,4,3,0,Y,2,1966,0
ML81760864,23,3700,1319888,1315000,1734,4,2,1,Y,2,1989,33
40874533,23,3700,1319888,1315000,1734,4,2,1,Y,2,1989,33
40874254,12,3700,1324000,1300000,1724,4,2,1,Y,2,1993,110
40914599,14,3700,1324900,1265000,1980,3,2,1,Y,2,1955,18
ML81744920,9,3700,1325000,1338000,1695,3,2,1,Y,2,1991,190
40924046,21,3700,1325000,1288800,1882,3,2,1,Y,2,2018,158
40948769,11,3700,1325000,1526000,1809,4,3,0,Y,2,1987,0
40957095,12,3700,1325000,1470000,1633,3,2,1,Y,2,1987,120
40858442,112,3700,1325000,1325000,2005,4,3,1,Y,2,1971,0
40918910,9,3700,1325000,1350000,2407,4,3,0,Y,2,1980,0
40880199,11,3700,1325000,1285000,2052,4,2,0,Y,2,1966,0
40906146,9,3700,1325000,1381000,1630,3,2,0,Y,2,1976,0
40932256,12,3700,1325000,1365000,1776,4,3,0,Y,2,1960,0
40907319,6,3700,1325888,1325888,1691,3,2,0,Y,2,1958,0
ML81854852,6,3700,1328000,1530000,1826,4,2,1,Y,2,1990,50
40948627,6,3700,1328000,1450000,1930,4,2,0,Y,2,1961,0
40928894,7,3700,1328000,1400000,1650,3,2,0,Y,2,1962,0
40920225,7,3700,1328800,1566000,2006,4,2,1,Y,2,1980,0
ML81746823,7,3700,1328888,1355000,1807,3,2,1,Y,2,1989,95
40860753,8,3700,1328888,1355000,1807,3,2,1,Y,2,1989,95
40955936,5,3700,1329000,1330000,1278,3,2,0,Y,2,1962,0
40943866,6,3700,1329100,1525000,1736,4,2,0,Y,2,1962,0
40932746,5,3700,1330000,1350000,1733,3,2,1,Y,2,1986,175
ML81769351,24,3700,1333995,1265000,1684,4,2,0,Y,1,1964,0
ML81821931,6,3700,1335000,1475000,1633,4,2,0,Y,2,1977,0
40866349,6,3700,1338888,1358000,1915,3,3,0,Y,2,1952,180
ML81844271,9,3700,1338888,1560000,1769,3,2,1,Y,2,1990,83
ML81751438,6,3700,1338888,1358000,1915,3,3,0,Y,2,1952,180
ML81804583,5,3700,1339000,1650000,1973,4,3,0,Y,2,2016,150
40899601,48,3700,1339990,1310000,2260,3,3,0,Y,2,2020,288
40893625,7,3700,1340000,1390000,1929,4,3,0,Y,2,1991,40
40844910,45,3700,1344800,1325000,1993,4,2,0,Y,2,1952,0
40927569,7,3700,1345000,1475000,1672,4,2,1,Y,2,1984,0
40880625,33,3700,1345000,1300000,2475,4,2,1,Y,2,1999,180
ML81818188,7,3700,1345000,1475000,1672,4,2,1,Y,2,1984,0
40910796,5,3700,1345000,1325000,2750,5,2,1,Y,2,1977,0
ML81766775,35,3700,1345000,1300000,2475,4,2,1,Y,2,1999,180
40921279,19,3700,1348000,1300000,1580,4,2,0,Y,2,1959,0
40934413,13,3700,1348000,1610000,1830,4,2,0,Y,2,1970,0
40877343,3,3700,1348000,1350000,1857,4,2,1,Y,2,1990,40
40951945,5,3700,1348000,1591000,1762,3,2,0,Y,2,1977,0
40874775,55,3700,1348000,1300000,1857,4,2,1,Y,2,1990,35
40965463,19,3700,1348000,1455000,1476,4,2,0,Y,2,1976,0
40939963,5,3700,1348000,1610000,1688,3,2,0,Y,2,1972,0
40949454,9,3700,1348000,1575000,1611,3,2,1,Y,2,1988,48
40910978,11,3700,1348000,1390000,1812,4,2,1,Y,2,1989,33
40958858,12,3700,1348000,1540000,1656,3,2,0,Y,2,1971,0
ML81802978,62,3700,1348000,1300000,1580,4,2,0,Y,2,1959,0
40937834,7,3700,1348888,1460000,1632,4,3,0,Y,2,1957,0
40953648,6,3700,1348888,1575000,2011,4,3,0,Y,2,1962,0
40953879,14,3700,1348888,1245000,1320,3,2,0,Y,2,1960,225
ML81824584,21,3700,1349000,1411000,1788,4,2,0,Y,2,1959,0
40905274,7,3700,1349000,1350000,1733,3,2,0,Y,2,1968,0
ME221012225,59,3700,1349000,1306000,1363,4,2,0,Y,2,1958,0
40894582,13,3700,1349000,1400000,1544,4,2,0,Y,2,1971,0
40928807,60,3700,1349000,1330000,2548,4,2,0,N,0,1961,0
40945189,9,3700,1349000,1455000,1774,4,2,1,Y,2,1988,129
40881699,5,3700,1349000,1410000,2152,4,3,0,Y,2,1956,0
40954708,16,3700,1349000,1349000,1762,4,2,1,Y,2,1988,129
40849917,7,3700,1349000,1325000,1584,3,2,0,Y,2,1961,0
40930845,7,3700,1349800,1421000,1656,4,2,0,Y,2,1964,0
40856001,6,3700,1349888,1355000,2006,4,3,0,Y,2,2010,92
40902172,9,3700,1349888,1460000,2330,5,2,0,Y,1,1950,0
40915831,5,3700,1349888,1334500,1434,3,2,0,Y,2,1960,0
40955997,6,3700,1349888,1620000,1861,4,2,0,Y,2,1962,0
40957502,9,3700,1349888,1715000,1936,4,3,0,Y,2,1973,0
40952318,11,3700,1349888,1500000,1988,4,2,1,Y,2,1992,50
40841538,58,3700,1349888,1300000,2184,4,3,0,Y,2,1977,0
40960158,5,3700,1349888,1505000,1462,3,2,0,Y,2,1964,0
40906347,13,3700,1349900,1440000,1542,3,2,0,Y,2,1977,0
ML81753294,64,3700,1349950,1320000,1808,4,2,0,Y,2,1956,150
40866998,64,3700,1349950,1320000,1808,4,2,0,Y,2,1956,150
40869806,48,3700,1349950,1315000,2677,5,3,0,Y,2,1952,0
40962843,6,3700,1349950,1320000,1603,4,2,1,Y,2,1983,0
40922115,8,3700,1349990,1468000,1942,4,2,0,Y,2,1972,0
40902028,16,3700,1349990,1349990,2172,3,3,1,Y,2,2020,288
ML81841270,7,3700,1349999,1557000,1481,3,2,0,Y,2,1979,0
40848187,13,3700,1350000,1360000,2386,4,2,1,Y,2,1999,135
40948640,4,3700,1350000,1575000,1480,3,2,0,Y,2,1972,0
40934568,11,3700,1350000,1567889,1462,3,2,0,Y,2,1962,0
SF479923,90,3700,1350000,1265000,1871,4,2,1,N,0,1976,0
40959797,8,3700,1350000,1450000,1451,3,2,0,Y,2,1978,0
40865611,63,3700,1350000,1325000,2262,4,2,1,Y,2,1953,150
40961437,5,3700,1350000,1525000,1390,3,2,0,Y,2,1970,0
40963550,14,3700,1350000,1440000,1582,3,2,1,Y,2,1990,0
40851603,9,3700,1350000,1450000,2400,5,2,1,Y,2,1999,135
40900573,7,3700,1350000,1375000,1434,3,2,0,Y,2,1961,0
40962386,34,3700,1350000,1325000,1805,5,3,0,Y,2,1959,0
40916839,37,3700,1350000,1315000,2324,4,3,0,Y,2,2010,194
ML81825929,7,3700,1350000,1450000,1478,3,2,0,Y,2,1962,0
40953214,9,3700,1350000,1605000,1728,4,3,0,Y,2,1962,0
40968013,6,3700,1350000,1390000,1466,3,3,0,Y,2,1987,81
ML81836074,3,3700,1350000,1610000,1840,4,2,0,Y,2,1965,0
40962808,5,3700,1350000,1540000,1400,4,2,0,Y,2,1970,0
40853907,16,3700,1350000,1311500,1830,4,2,0,Y,2,1972,0
40929775,11,3700,1350000,1340000,1583,4,2,0,Y,2,1968,0
ML81831092,4,3700,1350000,1455000,1868,3,3,1,Y,2,2016,144
40899596,19,3700,1354889,1310000,2172,3,3,1,Y,2,2020,288
40862148,23,3700,1355000,1375000,1990,5,3,0,Y,2,1955,0
40918219,7,3700,1358000,1471000,2005,4,2,1,Y,2,1984,0
40951165,9,3700,1358000,1500000,1701,4,2,1,Y,2,1963,0
ML81807773,6,3700,1358000,1471000,2005,4,2,1,Y,2,1984,0
40910602,11,3700,1358888,1300000,1583,4,2,0,Y,2,1971,480
40867494,70,3700,1359000,1315000,2326,5,3,0,Y,3,1965,0
40878298,31,3700,1359000,1330000,2186,4,3,0,Y,2,1976,0
40964278,21,3700,1359000,1400000,1452,3,2,0,Y,2,1962,0
40959931,0,3700,1359000,1650000,1794,3,2,1,Y,2,1963,0
ML81741056,31,3700,1359888,1275000,2093,4,3,0,Y,2,1959,150
ME19012647,32,3700,1359888,1275000,2093,4,3,0,Y,2,1959,150
ML81809834,0,3700,1359950,1470000,1736,3,2,0,Y,2,1950,0
40919976,1,3700,1359950,1470000,1736,3,2,0,Y,2,1950,0
40868555,6,3700,1360000,1360000,2467,4,3,1,Y,2,1954,150
40925478,15,3700,1368000,1260188,1844,4,2,1,Y,2,1981,0
40910097,22,3700,1368000,1320000,1980,4,3,0,Y,2,1972,0
40925016,10,3700,1368800,1325000,2094,4,3,0,Y,2,1870,0
40892087,31,3700,1368888,1236000,2212,4,3,1,Y,2,1986,0
40851768,35,3700,1369000,1350000,2497,4,4,0,N,0,1959,0
40957128,19,3700,1369000,1374000,1481,3,2,1,Y,2,1987,129
ML81850797,6,3700,1369000,1572000,1148,3,2,0,Y,2,1956,0
40957787,4,3700,1369500,1480000,1670,4,2,0,Y,2,1961,21
40904306,38,3700,1369990,1340000,2172,3,3,1,Y,2,2020,250
40937143,9,3700,1370000,1770000,2486,5,3,0,Y,2,1965,0
40895456,8,3700,1370000,1360000,1541,3,2,1,Y,2,1964,0
40966762,19,3700,1370000,1450000,1863,4,2,1,Y,2,1989,0
40868799,14,3700,1374888,1100000,1821,5,3,0,Y,2,1964,0
40963513,29,3700,1374888,1360000,1911,4,3,1,Y,2,2008,100
ML81789664,19,3700,1375000,1360000,1342,3,2,0,Y,2,1965,0
40929118,7,3700,1375000,1500000,2325,4,3,0,Y,2,2010,195
40905306,7,3700,1375000,1380000,2094,4,2,1,Y,2,1952,216
40944325,8,3700,1375000,1615000,1579,3,2,0,Y,2,1972,0
40913153,27,3700,1375000,1315000,1773,4,2,1,Y,2,1968,0
40844802,34,3700,1375000,1345000,2102,4,2,1,Y,2,1963,0
40866995,15,3700,1375000,1407000,1542,3,2,0,Y,2,1977,0
40870285,27,3700,1375000,1400000,2194,4,2,1,Y,2,1999,150
40963614,8,3700,1379000,1510000,1400,4,2,0,Y,2,1968,0
40961842,5,3700,1379000,1405000,1720,5,2,0,Y,2,1967,0
40961025,13,3700,1380000,1525000,1231,4,2,0,Y,2,1978,0
40947371,4,3700,1380000,1515000,1243,3,2,0,Y,2,1978,0
40966281,1,3700,1380000,1500000,1203,3,1,0,Y,1,1953,0
40853619,13,3700,1385000,1360000,2574,4,3,0,Y,2,2010,114
40946519,9,3700,1385000,1600000,1578,3,2,0,Y,2,1959,15
40953020,11,3700,1385000,1550000,1234,3,2,0,Y,2,1961,0
ML81738889,15,3700,1385000,1360000,2574,4,3,0,Y,2,2010,114
ML81733583,40,3700,1385000,1365000,1636,3,2,0,Y,2,1977,0
40848411,41,3700,1385000,1365000,1636,3,3,0,Y,2,1977,0
ML81840690,12,3700,1388000,1450000,2000,3,3,0,Y,2,1951,0
40945360,23,3700,1388000,1450000,1494,4,2,0,Y,2,1971,0
40880793,3,3700,1388000,1332000,1476,3,2,0,Y,2,1961,0
40898632,9,3700,1388000,1400000,2278,4,3,0,Y,2,1986,0
40952083,12,3700,1388000,1420000,1647,3,2,0,Y,2,1972,485
40956419,12,3700,1388000,1450000,2422,4,3,1,Y,2,2016,149
40964521,5,3700,1388000,1500000,1384,3,2,0,Y,2,1962,255
40947192,4,3700,1388000,1750000,1894,3,2,0,Y,2,1963,300
40950539,9,3700,1388000,1640000,1496,4,2,0,Y,2,1978,0
40938322,3,3700,1388000,1590000,1753,4,3,0,Y,2,1979,0
40955930,7,3700,1388000,1600000,1576,3,2,0,Y,2,1967,0
40856832,43,3700,1388000,1230000,2818,5,3,0,Y,2,1969,0
40915063,11,3700,1388000,1400000,1637,4,2,0,Y,2,1957,0
40862232,15,3700,1388000,1360000,2326,5,3,0,N,2,1965,0
40848313,15,3700,1388000,1200006,2673,6,3,0,N,0,1950,0
ML81852917,20,3700,1388000,1360000,1759,3,2,1,Y,2,1988,81
40959129,20,3700,1388000,1500000,1866,3,2,1,Y,2,1997,85
40968724,6,3700,1388000,1750000,1808,3,2,1,Y,2,1994,0
ML81767192,3,3700,1388000,1332000,1476,3,2,0,Y,2,1961,0
40914224,11,3700,1388800,1425241,1951,4,2,0,Y,2,1964,0
40960828,3,3700,1388800,1675000,1978,3,2,0,Y,2,1960,0
40945427,10,3700,1388800,1550000,1988,3,2,1,Y,2,1993,50
40953295,13,3700,1388888,1600000,1869,4,3,0,Y,2,1960,0
40888036,11,3700,1388888,1475000,1821,4,3,0,Y,2,1964,0
40943370,13,3700,1388888,1375000,2104,4,3,0,Y,2,1964,0
ML81799053,15,3700,1388888,1350888,2457,4,3,0,Y,2,2010,114
ML81837042,11,3700,1388888,1480000,1656,2,2,1,Y,2,1988,336
40915569,13,3700,1389000,1423800,1637,4,3,0,Y,2,1987,80
40872466,28,3700,1389000,1338888,1883,4,2,0,Y,2,1979,0
40922343,8,3700,1389000,1450000,1728,4,3,0,Y,2,1989,80
40932392,5,3700,1389000,1505000,2492,4,2,1,Y,2,1994,0
ML81856853,9,3700,1389888,1460000,1620,3,2,1,Y,2,1984,340
ML81791053,26,3700,1389950,1300000,1756,3,2,0,Y,2,1954,185
40903177,17,3700,1389950,1300000,1756,3,2,0,Y,2,1954,185
40909392,4,3700,1389990,1360000,2260,3,3,1,Y,2,2020,288
40939627,0,3700,1390000,1390000,1494,4,2,0,Y,2,1971,0
40938882,10,3700,1390000,1395000,1856,4,2,1,Y,2,1958,0
ML81811190,12,3700,1390000,1360000,1647,4,2,0,Y,2,1972,486
ML81860772,8,3700,1390000,1740000,1704,3,2,0,Y,2,1979,0
40921234,12,3700,1390000,1360000,1647,4,2,0,Y,2,1972,486
40955406,5,3700,1390000,1665000,1763,4,3,0,Y,2,1994,0
40856145,6,3700,1395000,1650000,1896,4,2,1,Y,2,1978,0
40952576,12,3700,1395000,1635000,1708,4,2,0,Y,2,1972,0
40932420,5,3700,1395000,1410000,2492,4,2,1,Y,2,1994,0
ML81830614,2,3700,1395000,1625000,1655,4,2,1,Y,2,1979,0
ML81751525,24,3700,1395000,1325000,2020,3,2,0,Y,2,1985,0
40965704,6,3700,1395000,1433000,1740,4,2,1,Y,2,1997,90
ML81741956,5,3700,1395000,1650000,1896,4,2,1,Y,2,1978,0
40882023,7,3700,1397000,1465000,2327,5,2,1,Y,2,1968,0
40961280,10,3700,1397000,1459000,1322,3,2,0,Y,2,1977,0
40851593,7,3700,1398000,1380000,2192,5,3,0,Y,2,1979,0
SF498202,7,3700,1398000,1400000,2236,4,2,1,N,0,1986,0
40904336,10,3700,1398000,1400000,2236,4,2,1,Y,2,1986,0
40876591,30,3700,1398000,1276000,2055,4,3,0,Y,2,1964,0
40959716,8,3700,1398000,1700000,1416,4,2,0,Y,2,1969,0
40960586,4,3700,1398000,1585000,1862,4,2,0,N,0,1964,0
40942893,14,3700,1398000,1491000,2100,4,3,1,Y,2,2009,100
40953373,6,3700,1398000,1615000,1748,3,2,0,Y,2,1967,0
ML81828547,6,3700,1398000,1621000,1544,3,2,1,Y,2,1961,0
40955024,5,3700,1398000,1550000,1688,3,2,0,Y,2,1970,0
40858903,16,3700,1398000,1535000,1736,4,2,1,Y,2,1965,0
40899742,5,3700,1398800,1363050,2340,4,2,1,Y,3,1999,18
40865497,31,3700,1398800,1370000,2174,3,2,1,Y,2,1966,13
40911498,6,3700,1398800,1600000,2362,3,2,1,Y,2,1953,18
ML81855621,9,3700,1398888,1585000,1258,3,2,0,Y,2,1953,0
40845925,172,3700,1398888,1225000,2678,3,2,1,Y,2,1948,0
40943070,10,3700,1398888,1600000,1714,4,2,0,Y,2,1970,0
SF421589851,7,3700,1398888,1700000,1999,3,2,0,N,0,1948,0
40883412,35,3700,1398950,1392000,2040,4,2,0,Y,2,1957,185
40921614,9,3700,1399000,1430000,1758,3,2,0,Y,2,1985,0
40933716,3,3700,1399000,1444444,2132,3,2,1,Y,2,1999,98
40862631,14,3700,1399000,1385000,1782,4,2,1,Y,2,1991,40
40954467,6,3700,1399000,1591000,1593,4,2,0,Y,2,1973,0
40958022,15,3700,1399000,1475000,1601,4,2,0,N,2,1964,0
40956199,21,3700,1399000,1470000,1797,4,2,1,Y,2,1965,0
40960655,25,3700,1399000,1560000,1624,4,2,0,Y,2,1962,0
40960035,14,3700,1399000,1450000,1866,4,2,1,Y,2,1997,85
40966010,9,3700,1399000,1580000,1609,3,2,1,Y,2,1999,92
40857970,12,3700,1399000,1475000,2002,4,2,1,Y,2,1979,0
40940205,5,3700,1399000,1720000,1544,4,2,0,Y,2,1971,0
ML81861032,7,3700,1399000,1525000,1736,4,2,0,Y,2,1962,0
40958572,12,3700,1399000,1600000,1898,4,2,1,Y,2,1998,87
40856407,28,3700,1399000,1360000,1812,4,2,1,Y,2,1990,33
ML81847522,13,3700,1399000,1490000,1988,4,2,1,Y,2,1993,100
ML81811598,19,3700,1399000,1430000,1758,3,2,0,Y,2,1985,0
40950113,25,3700,1399000,1525000,1868,3,3,0,Y,2,1960,0
ML81830334,6,3700,1399000,1605000,2010,4,2,1,Y,2,2005,135
40881249,21,3700,1399000,1360000,2204,4,2,0,Y,2,1978,0
40956016,8,3700,1399000,1485000,1912,3,2,0,Y,2,1996,0
40950327,11,3700,1399000,1530000,1855,4,2,1,Y,2,1991,260
40878035,9,3700,1399000,1375000,1917,4,2,1,Y,2,1988,0
40893173,6,3700,1399000,1460000,2035,4,2,1,Y,2,2018,180
ML81755148,32,3700,1399000,1390000,2102,4,3,0,Y,2,1989,40
40960145,6,3700,1399000,1430000,1817,3,2,1,Y,2,2006,135
40907045,30,3700,1399800,1330000,1808,3,3,0,Y,2,1971,480
40923593,12,3700,1399800,1500666,1639,3,2,0,Y,2,1977,0
40870054,14,3700,1399888,1440000,2357,4,2,1,Y,2,1997,0
40962360,9,3700,1399888,1365000,1740,3,2,1,Y,2,1997,95
40910591,4,3700,1399888,1425000,2582,4,2,0,Y,2,1980,0
40940103,7,3700,1399888,1530000,1915,3,2,0,Y,2,1961,150
