ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee,Freq
ML81758731,10,3700,"$1,850,000 ","$1,980,000 ",2785,4,3,,Y,3,1985,,
40958868,11,3700,"$1,858,999 ","$1,957,000 ",1965,3,2,1,Y,2,1958,255,A
40966080,8,3700,"$1,869,950 ","$2,265,000 ",1810,3,2,1,Y,2,1955,175,A
40949682,6,3700,"$1,874,888 ","$1,980,000 ",2071,4,2,1,N,3,1988,65,M
40879232,44,3700,"$1,875,000 ","$1,770,000 ",2500,4,3,0,Y,2,1984,,
40941605,7,3700,"$1,875,000 ","$2,350,000 ",2750,4,3,0,Y,2,2016,150,M
40914276,13,3700,"$1,876,000 ","$1,824,966 ",2823,4,3,0,Y,3,2000,,
ML81741553,92,3700,"$1,879,000 ","$1,675,000 ",3855,4,3,,Y,2,1994,238,A
40866811,2,3700,"$1,879,000 ","$1,864,000 ",2388,4,2,1,Y,3,1988,70,M
40855627,92,3700,"$1,879,000 ","$1,675,000 ",3855,4,3,0,Y,2,1994,238,A
ML81842429,7,3700,"$1,880,000 ","$2,265,000 ",2604,5,3,1,Y,2,2018,150,M
40971953,0,3700,"$1,880,000 ","$1,880,000 ",1698,4,2,0,Y,2,1962,,
40862455,9,3700,"$1,880,000 ","$1,900,000 ",2932,4,3,0,Y,2,1986,,
40847301,58,3700,"$1,888,000 ","$1,800,000 ",2583,4,2,1,Y,2,1968,,
ML81755773,20,3700,"$1,888,000 ","$1,775,000 ",2754,5,3,,Y,2,2001,85,M
40869328,21,3700,"$1,888,000 ","$1,775,000 ",2754,5,3,0,Y,2,2001,85,M
40875163,6,3700,"$1,888,000 ","$1,900,000 ",2621,5,3,,Y,2,1974,,
40934103,12,3700,"$1,888,000 ","$2,038,000 ",2665,5,3,0,Y,2,1959,,
40852612,14,3700,"$1,888,000 ","$1,990,000 ",2511,4,2,1,Y,2,1980,,
40961421,11,3700,"$1,888,000 ","$2,220,000 ",1881,3,2,0,Y,2,1975,,
ML81752870,164,3700,"$1,888,000 ","$1,822,000 ",2570,4,3,,Y,2,1998,75,
ML81732460,78,3700,"$1,888,000 ","$1,800,000 ",2583,4,2,1,Y,2,1968,,
SF421582349,7,3700,"$1,888,000 ","$2,150,000 ",1830,4,3,0,,0,1960,,
40945994,6,3700,"$1,888,000 ","$2,420,000 ",2379,4,2,1,Y,2,1974,,
40950986,6,3700,"$1,888,000 ","$2,400,000 ",2596,3,2,1,Y,2,2016,150,M
40859386,10,3700,"$1,888,800 ","$2,008,880 ",2550,5,2,1,Y,3,1975,,
40899141,5,3700,"$1,888,880 ","$2,000,000 ",2400,5,4,0,Y,2,1956,,
SF483972,13,3700,"$1,888,888 ","$1,900,000 ",2932,5,3,0,,0,1986,,
40862682,69,3700,"$1,888,888 ","$1,835,000 ",2456,5,3,0,Y,2,1998,60,M
40927355,25,3700,"$1,889,800 ","$1,930,000 ",2449,5,3,0,Y,2,1959,,
40953475,8,3700,"$1,889,950 ","$2,102,000 ",2266,4,2,1,Y,2,1955,216,A
ML81802980,82,3700,"$1,890,000 ","$1,800,000 ",2591,4,3,,Y,2,1955,,
40914065,83,3700,"$1,890,000 ","$1,800,000 ",2591,4,3,0,Y,2,1955,,
40968194,5,3700,"$1,895,000 ","$2,305,000 ",2426,5,3,,Y,2,1977,,
SF488516,57,3700,"$1,898,000 ","$1,880,000 ",3198,4,3,0,,0,1979,,
40915856,6,3700,"$1,898,000 ","$2,070,000 ",3452,4,3,,Y,3,1990,,
40878409,57,3700,"$1,898,000 ","$1,880,000 ",3198,4,3,0,Y,2,1979,,
40861617,8,3700,"$1,898,000 ","$1,950,000 ",2750,4,3,0,Y,2,1986,,
ML81805007,6,3700,"$1,898,000 ","$2,070,000 ",3452,4,3,,Y,3,1990,,
ML81833978,6,3700,"$1,898,000 ","$2,280,000 ",2535,4,3,,Y,2,1979,,
SF487584,18,3700,"$1,899,000 ","$1,820,000 ",2810,5,3,0,,0,1988,78,M
40961995,5,3700,"$1,899,000 ","$1,950,000 ",2854,6,3,0,Y,2,1959,,
40881390,9,3700,"$1,899,000 ","$1,820,000 ",2566,5,3,0,Y,3,1974,,
40938350,5,3700,"$1,899,000 ","$2,326,000 ",2736,5,3,1,Y,2,1988,,
40874791,18,3700,"$1,899,000 ","$1,820,000 ",2810,5,3,0,Y,3,1988,78,M
40957577,11,3700,"$1,899,000 ","$2,200,000 ",2274,4,3,0,Y,2,1964,,
ML81783292,7,3700,"$1,899,000 ","$1,860,000 ",2082,5,3,1,Y,2,1963,,
ML81858105,6,3700,"$1,899,000 ","$2,370,000 ",2609,4,3,,Y,3,1980,94,M
40967561,9,3700,"$1,899,000 ","$1,915,000 ",2102,4,3,0,Y,2,1990,130,Q
40962916,2,3700,"$1,899,800 ","$2,025,000 ",1902,5,2,1,Y,2,1965,,
40901995,11,3700,"$1,899,800 ","$1,875,000 ",2363,5,3,0,Y,2,1974,,
ML81842213,6,3700,"$1,899,888 ","$2,300,000 ",2142,6,3,,Y,2,1962,,
ML81848195,7,3700,"$1,899,888 ","$2,320,000 ",2651,4,3,1,Y,2,2017,149,M
40868172,7,3700,"$1,899,900 ","$1,980,000 ",2607,4,3,0,Y,3,1975,,
40907486,80,3700,"$1,899,999 ","$1,900,000 ",3105,5,3,1,Y,2,2016,154,M
ML81794558,83,3700,"$1,899,999 ","$1,900,000 ",3105,5,3,1,Y,2,2016,154,
40962998,5,3700,"$1,900,000 ","$2,100,000 ",1931,4,2,0,Y,2,1962,,
40907468,39,3700,"$1,900,000 ","$1,830,000 ",3365,5,3,,Y,3,1996,248,A
40939229,7,3700,"$1,900,000 ","$1,900,000 ",2882,4,3,1,Y,2,1972,,
40867843,74,3700,"$1,900,000 ","$1,700,000 ",2822,4,2,1,N,3,1977,,
40940218,6,3700,"$1,900,000 ","$2,055,000 ",2388,3,2,1,Y,3,1989,70,M
40964529,28,3700,"$1,900,888 ","$2,050,000 ",1925,4,2,0,Y,2,1959,,
40863180,30,3700,"$1,910,000 ","$1,910,000 ",3346,5,3,,Y,3,1984,70,M
40916679,3,3700,"$1,918,888 ","$1,905,000 ",2398,4,2,1,Y,2,1958,,
ML81777579,10,3700,"$1,920,000 ","$1,900,000 ",2769,4,3,0,Y,3,1989,,
40892263,10,3700,"$1,920,000 ","$1,900,000 ",2769,4,3,0,Y,3,1989,,
40897908,5,3700,"$1,928,000 ","$2,030,000 ",3266,5,3,1,Y,2,1963,,
40881196,53,3700,"$1,938,800 ","$1,850,000 ",2610,5,3,0,Y,3,2000,158,M
40949759,12,3700,"$1,948,888 ","$2,216,168 ",3009,3,4,0,Y,3,2007,123,M
40902399,54,3700,"$1,949,500 ","$1,860,000 ",3058,6,4,0,Y,3,1998,,
40882002,126,3700,"$1,949,800 ","$1,820,000 ",2804,4,3,0,Y,3,1993,65,M
40927818,9,3700,"$1,949,800 ","$2,170,000 ",2566,4,3,0,Y,3,1975,,
40929297,21,3700,"$1,949,888 ","$1,905,000 ",2676,4,3,1,Y,2,2016,190,M
40891562,33,3700,"$1,949,950 ","$1,835,000 ",2290,4,3,0,Y,3,1979,,
40958931,7,3700,"$1,950,000 ","$2,110,000 ",1924,4,2,0,Y,2,1964,,
ML81824677,0,3700,"$1,950,000 ","$2,025,000 ",2701,4,2,2,Y,2,1974,,
40903280,13,3700,"$1,950,000 ","$1,915,121 ",2532,5,3,,Y,2,1963,,
ML81778346,5,3700,"$1,950,000 ","$1,950,000 ",3103,5,3,,Y,2,2017,154,
40869545,43,3700,"$1,950,000 ","$1,850,000 ",2189,4,2,1,Y,3,1977,,
40903704,7,3700,"$1,950,000 ","$1,920,000 ",2443,5,3,0,Y,2,1979,,
40906357,20,3700,"$1,958,000 ","$1,960,000 ",2435,4,3,0,Y,2,1963,,
ML81779246,7,3700,"$1,968,888 ","$2,116,000 ",2850,5,3,1,Y,2,1998,75,
ML81770276,44,3700,"$1,975,000 ","$1,868,121 ",3736,4,4,,Y,2,1970,,
ML81800339,27,3700,"$1,979,000 ","$1,980,000 ",3103,5,3,0,Y,2,2017,154,
40942352,7,3700,"$1,980,000 ","$1,980,000 ",2308,4,4,0,Y,2,1973,,
ML81852905,5,3700,"$1,980,000 ","$2,150,000 ",1866,4,3,,Y,2,1979,,
SF510130,12,3700,"$1,988,000 ","$2,080,000 ",2625,4,3,0,,0,1984,,
40906343,3,3700,"$1,988,000 ","$1,988,000 ",2660,4,3,1,Y,2,2020,231,M
40942633,7,3700,"$1,988,000 ","$2,325,000 ",2391,4,3,0,Y,3,1988,78,M
40929698,7,3700,"$1,988,000 ","$2,080,000 ",2625,4,3,0,Y,2,1984,,
40930577,4,3700,"$1,988,000 ","$2,370,000 ",2664,4,3,0,Y,2,1980,,
40856864,8,3700,"$1,988,000 ","$2,060,000 ",2835,4,2,1,Y,2,1978,,
40896717,15,3700,"$1,988,888 ","$2,150,000 ",3162,5,3,0,Y,3,1989,80,M
40930015,12,3700,"$1,988,888 ","$2,175,888 ",2274,3,2,1,Y,3,1979,,
40828991,228,3700,"$1,988,888 ","$1,988,888 ",2548,3,3,,Y,2,1982,,
ML81736342,13,3700,"$1,989,000 ","$1,960,000 ",2690,4,3,,Y,2,1981,,
40875483,57,3700,"$1,995,000 ","$1,850,000 ",3110,4,2,1,Y,3,2017,157,M
40957665,6,3700,"$1,995,000 ","$2,800,000 ",2662,5,3,,Y,2,1973,,
40860537,22,3700,"$1,995,000 ","$2,030,000 ",2749,4,3,,Y,2,2015,119,M
ML81861980,14,3700,"$1,998,000 ","$1,921,000 ",1877,4,2,1,Y,2,1964,,
40916423,105,3700,"$1,998,000 ","$1,980,000 ",2551,3,2,1,Y,1,1928,232,M
40884684,5,3700,"$1,998,000 ","$2,000,000 ",3105,5,3,1,Y,2,2016,154,M
40870879,9,3700,"$1,998,000 ","$2,171,000 ",2726,4,3,0,Y,3,1979,,
40907027,34,3700,"$1,998,000 ","$1,998,000 ",2747,4,3,1,Y,2,2020,231,M
ML81838034,0,3700,"$1,998,000 ","$2,100,000 ",3010,5,3,,Y,2,2016,150,
40947698,6,3700,"$1,998,800 ","$2,280,000 ",2677,4,3,0,Y,2,1988,,
ML81809570,8,3700,"$1,998,800 ","$2,200,000 ",2550,5,2,1,Y,3,1974,,
40895974,8,3700,"$1,998,888 ","$2,140,000 ",2974,4,3,,Y,3,1979,,
40863276,8,3700,"$1,998,888 ","$2,210,000 ",2296,4,2,1,Y,3,1979,,
40941429,8,3700,"$1,998,950 ","$2,400,000 ",2743,4,3,0,Y,2,1955,216,A
ML81801504,0,3700,"$1,999,000 ","$1,915,000 ",3176,4,3,0,Y,3,1978,,
40908216,34,3700,"$1,999,000 ","$1,915,000 ",3176,4,3,,Y,3,1978,,
40961944,6,3700,"$1,999,000 ","$2,720,000 ",2178,4,2,1,Y,2,1973,,
ML81806833,5,3700,"$1,999,000 ","$2,050,000 ",2568,3,2,1,Y,3,1979,,
ML81799238,0,3700,"$1,999,800 ","$2,100,000 ",3379,4,2,1,,0,1977,,
40910040,5,3700,"$1,999,800 ","$2,100,000 ",3379,4,2,1,Y,2,1977,,
40873281,9,3700,"$1,999,888 ","$2,075,000 ",3038,4,3,1,Y,2,2003,,
40938891,7,3700,"$1,999,888 ","$2,350,000 ",2550,5,2,1,Y,3,1974,,
40909255,7,3700,"$1,999,888 ","$1,930,000 ",2600,5,3,0,Y,2,1988,80,M
40915302,94,3700,"$1,999,888 ","$1,900,000 ",2867,4,4,1,Y,2,2016,190,M
ML81816568,6,3700,"$1,999,950 ","$2,390,000 ",2608,4,3,,Y,3,1985,,
40881888,7,3700,"$1,999,999 ","$1,940,000 ",3216,4,3,0,Y,3,1981,,
40935276,5,3700,"$1,999,999 ","$2,375,000 ",3332,5,3,0,Y,3,1979,75,M
ML81791401,6,3700,"$1,999,999 ","$2,000,000 ",3058,6,4,,Y,3,1998,,
BA321025068,6,3700,"$2,000,000 ","$2,200,000 ",1778,4,3,0,,2,1960,,
ML81804779,7,3700,"$2,000,000 ","$2,010,000 ",2588,4,3,,Y,3,1994,,
40860006,0,3700,"$2,000,000 ","$1,800,000 ",1320,4,1,0,N,0,1885,,
40915613,7,3700,"$2,000,000 ","$2,010,000 ",2588,4,3,0,Y,3,1994,,
40957424,16,3700,"$2,025,000 ","$2,025,000 ",2678,4,3,0,Y,2,1989,,
40926668,7,3700,"$2,029,000 ","$2,029,000 ",2994,4,2,1,Y,3,1987,,
40916083,7,3700,"$2,038,000 ","$2,038,000 ",2662,4,3,1,Y,2,2020,231,M
40911339,30,3700,"$2,038,000 ","$2,038,000 ",2735,4,3,1,Y,2,2020,231,M
40876058,122,3700,"$2,039,999 ","$1,990,000 ",2588,4,3,0,Y,2,1994,,
40954531,3,3700,"$2,040,000 ","$2,470,000 ",2539,4,3,,Y,3,1990,72,M
40939425,2,3700,"$2,049,888 ","$2,045,000 ",2373,4,2,1,Y,3,1991,72,M
40923950,0,3700,"$2,049,950 ","$2,250,000 ",2870,4,3,0,Y,3,1989,,
40852729,11,3700,"$2,050,000 ","$2,000,000 ",3655,4,3,1,Y,3,1990,,
40868116,36,3700,"$2,058,000 ","$1,974,000 ",3105,5,3,1,Y,2,2016,154,M
ML81752081,36,3700,"$2,058,000 ","$1,974,000 ",3105,5,3,1,Y,2,2016,154,
ML81834165,2,3700,"$2,074,888 ","$2,185,000 ",2675,4,3,,Y,3,1988,78,M
ML81728476,176,3700,"$2,075,000 ","$2,044,000 ",3621,5,4,0,Y,3,2018,,
40958557,6,3700,"$2,088,000 ","$2,250,000 ",2461,4,3,,Y,2,1977,,
40872800,13,3700,"$2,088,000 ","$2,175,000 ",2661,5,3,0,Y,2,1987,70,M
40908269,74,3700,"$2,098,000 ","$2,098,000 ",3402,4,4,1,Y,3,2016,154,M
ML81796386,39,3700,"$2,098,000 ","$2,098,000 ",3402,4,4,1,Y,3,2016,154,
40927072,6,3700,"$2,098,000 ","$2,085,000 ",2754,4,3,0,Y,2,2001,85,M
40919143,12,3700,"$2,098,800 ","$2,265,000 ",3198,5,3,0,Y,2,1979,,
40857655,9,3700,"$2,098,880 ","$2,200,000 ",2750,4,3,1,Y,2,2009,,
40904281,41,3700,"$2,098,888 ","$1,975,000 ",2844,5,3,1,Y,3,1990,72,M
40902160,32,3700,"$2,098,888 ","$1,995,000 ",2804,5,3,,Y,3,1990,75,M
ML81785928,95,3700,"$2,098,888 ","$1,975,000 ",2844,5,3,1,Y,3,1990,72,
40954452,6,3700,"$2,098,950 ","$2,500,000 ",2856,4,4,,Y,2,2016,197,M
40877182,10,3700,"$2,099,000 ","$2,099,000 ",3400,5,3,1,Y,3,2017,128,M
40892919,7,3700,"$2,099,000 ","$2,195,000 ",3402,4,4,1,Y,3,2016,155,M
ML81744030,9,3700,"$2,099,000 ","$2,251,000 ",3402,5,4,1,Y,3,2016,154,
40861563,7,3700,"$2,099,000 ","$2,200,000 ",3436,5,3,1,Y,2,2017,157,M
ML81763252,10,3700,"$2,099,000 ","$2,099,000 ",3400,5,3,1,Y,3,2017,129,
40959851,7,3700,"$2,099,000 ","$2,376,000 ",2460,5,3,,Y,2,1970,,
40906960,34,3700,"$2,099,800 ","$2,060,000 ",3810,5,4,1,Y,3,2003,,
40920481,7,3700,"$2,099,800 ","$2,150,000 ",2743,4,3,0,Y,2,1988,80,M
ML81751445,38,3700,"$2,099,950 ","$2,065,000 ",2886,4,3,1,Y,2,2018,160,M
40865249,38,3700,"$2,099,950 ","$2,065,000 ",2886,4,3,1,Y,2,2018,100,M
ML81791577,49,3700,"$2,099,998 ","$2,043,000 ",3202,5,3,1,Y,3,2018,154,
ML81738312,22,3700,"$2,100,000 ","$2,050,000 ",2803,5,3,,Y,3,1987,,
40952666,87,3700,"$2,100,000 ","$2,221,007 ",2303,4,3,0,Y,2,1978,,
40923404,0,3700,"$2,100,000 ","$2,100,000 ",3656,5,3,0,N,3,1991,,
40852589,21,3700,"$2,100,000 ","$2,050,000 ",2803,5,3,0,Y,3,1987,,
40877340,83,3700,"$2,100,000 ","$1,950,000 ",2870,4,3,0,Y,3,1989,,
ML81836875,14,3700,"$2,100,000 ","$2,100,000 ",2308,5,3,,Y,2,1961,,
40945450,41,3700,"$2,111,000 ","$2,111,000 ",4040,5,4,,Y,2,1984,,
ME221016865,7,3700,"$2,125,000 ","$2,500,000 ",3517,5,4,1,,3,2004,,
40906765,22,3700,"$2,148,800 ","$2,148,000 ",3355,4,4,1,Y,2,2018,178,M
40933770,5,3700,"$2,149,000 ","$2,340,000 ",3364,5,4,0,Y,2,1953,,
ML81778416,21,3700,"$2,149,000 ","$2,200,000 ",3400,6,4,1,Y,2,2000,85,M
ML81805033,7,3700,"$2,149,000 ","$2,180,000 ",3518,5,3,,Y,3,1979,,
40915827,7,3700,"$2,149,000 ","$2,180,000 ",3518,5,3,,Y,3,1979,,
40891666,22,3700,"$2,149,000 ","$2,200,000 ",3400,6,4,1,Y,2,2000,85,M
40890314,28,3700,"$2,149,888 ","$2,000,000 ",3020,4,4,0,Y,2,2010,175,M
40961487,10,3700,"$2,150,000 ","$2,538,000 ",2310,4,3,1,Y,2,1957,,
40936144,0,3700,"$2,150,000 ","$2,300,000 ",2804,4,3,0,Y,3,1990,72,M
40921960,10,3700,"$2,150,000 ","$2,200,222 ",2810,5,3,0,Y,3,1988,,
40911336,41,3700,"$2,155,000 ","$2,155,000 ",3010,4,3,1,Y,2,2020,231,M
40856949,18,3700,"$2,158,000 ","$2,097,800 ",2838,4,3,,Y,3,1991,,
ML81741960,297,3700,"$2,159,900 ","$2,125,000 ",3742,4,4,1,Y,2,2019,211,
ML81757486,198,3700,"$2,169,900 ","$2,115,000 ",3621,4,4,1,Y,2,2019,211,
ML81749323,104,3700,"$2,175,000 ","$2,150,000 ",3895,4,4,1,Y,2,2018,211,
40928371,34,3700,"$2,175,000 ","$2,112,500 ",3304,5,4,0,Y,3,1989,,
40922034,12,3700,"$2,178,000 ","$2,150,000 ",3010,4,3,1,Y,2,2020,231,M
40903909,15,3700,"$2,179,950 ","$2,179,950 ",3400,6,4,1,Y,2,2001,85,M
ML81801062,9,3700,"$2,180,000 ","$2,250,888 ",3302,5,3,1,Y,3,1978,,
ML81848511,6,3700,"$2,180,000 ","$2,336,000 ",3443,5,4,,Y,2,1964,,
ML81815924,4,3700,"$2,180,000 ","$2,261,888 ",3362,6,4,,Y,2,1965,,
40912374,10,3700,"$2,180,000 ","$2,250,888 ",3302,5,3,1,Y,3,1978,,
40925574,4,3700,"$2,180,000 ","$2,261,888 ",3362,6,4,,Y,2,1965,,
ML81792022,222,3700,"$2,185,000 ","$2,165,000 ",3621,4,4,1,Y,2,2019,211,M
40917582,54,3700,"$2,188,000 ","$2,158,000 ",3013,4,3,1,Y,2,2020,231,M
ML81858688,4,3700,"$2,188,000 ","$2,307,951 ",2539,4,3,,Y,2,1985,,
40948339,8,3700,"$2,188,850 ","$2,250,000 ",2781,5,3,0,Y,2,1972,,
40944305,3,3700,"$2,188,888 ","$2,500,000 ",2932,5,3,0,Y,2,1986,,
40934163,8,3700,"$2,188,888 ","$2,300,000 ",2755,4,2,1,Y,2,1999,,
ML81781635,6,3700,"$2,190,000 ","$2,280,000 ",3402,4,4,1,Y,3,2016,155,
ML81732533,71,3700,"$2,190,000 ","$2,090,000 ",3465,4,3,,Y,3,1990,,
40853883,10,3700,"$2,190,000 ","$2,315,000 ",3472,4,3,0,Y,3,1992,,
40941697,7,3700,"$2,190,000 ","$2,190,000 ",2943,5,3,0,Y,2,1987,,
40847385,59,3700,"$2,190,000 ","$2,090,000 ",3465,4,3,0,Y,3,1990,,
ML81828280,7,3700,"$2,195,000 ","$2,480,000 ",2749,4,3,,Y,2,2014,121,M
40909718,8,3700,"$2,198,000 ","$2,220,000 ",3400,5,4,1,Y,2,2001,90,M
40864130,12,3700,"$2,198,000 ","$2,206,684 ",2757,4,3,1,Y,2,2019,215,M
40862881,7,3700,"$2,198,000 ","$2,198,000 ",3204,4,4,1,Y,2,2019,266,M
40884760,100,3700,"$2,198,000 ","$2,098,000 ",2474,5,3,0,Y,2,1957,,
40946792,14,3700,"$2,198,000 ","$2,473,000 ",2698,4,3,0,Y,2,1985,,
40865648,10,3700,"$2,198,950 ","$2,280,000 ",3402,4,4,1,Y,3,2016,157,M
40870060,14,3700,"$2,199,000 ","$2,140,000 ",3163,6,4,1,Y,2,1959,,
40913012,7,3700,"$2,199,000 ","$2,200,000 ",2754,4,3,,Y,2,1960,,
ML81790689,49,3700,"$2,199,000 ","$2,180,000 ",4021,4,4,1,Y,2,2019,211,M
40894161,9,3700,"$2,199,800 ","$2,250,000 ",2628,4,4,0,Y,2,1999,50,M
40895510,23,3700,"$2,199,888 ","$2,100,121 ",3357,5,3,,Y,3,1984,,
ML81757472,165,3700,"$2,199,900 ","$2,119,228 ",4021,4,4,1,Y,2,2019,211,
40963222,11,3700,"$2,200,000 ","$2,775,000 ",3331,4,2,1,Y,3,1981,,
40956161,5,3700,"$2,200,000 ","$2,210,000 ",3076,5,4,0,Y,2,1964,,
ML81829747,4,3700,"$2,200,000 ","$2,625,000 ",2803,5,3,,Y,3,1978,,
ML81811815,0,3700,"$2,200,000 ","$2,230,000 ",3184,4,2,1,Y,5,1978,,
40881547,135,3700,"$2,220,000 ","$2,100,000 ",4100,5,5,1,Y,3,2011,188,M
40939499,8,3700,"$2,227,777 ","$2,570,000 ",2668,4,3,,Y,2,1988,78,M
40881775,21,3700,"$2,228,000 ","$2,225,000 ",3883,5,4,1,Y,3,2007,85,M
40938677,0,3700,"$2,228,000 ","$2,290,000 ",2822,5,3,0,Y,3,2000,165,M
40869635,60,3700,"$2,238,000 ","$2,238,000 ",3204,4,4,1,Y,2,2019,266,M
40923927,1,3700,"$2,241,888 ","$2,100,000 ",2200,4,2,1,Y,2,1970,,
40943642,6,3700,"$2,245,000 ","$2,579,000 ",2862,4,3,1,Y,3,1979,,
40880766,8,3700,"$2,248,000 ","$2,248,000 ",3966,4,3,0,Y,3,1993,,
40887589,47,3700,"$2,248,000 ","$2,248,000 ",3174,4,4,1,Y,2,2019,266,M
40962932,6,3700,"$2,248,000 ","$2,450,000 ",2264,5,3,1,Y,2,1959,,
40867401,11,3700,"$2,249,950 ","$2,249,950 ",2922,4,2,1,Y,2,1977,240,A
40910663,7,3700,"$2,249,950 ","$2,227,500 ",3056,4,3,0,Y,2,1958,,
40916665,10,3700,"$2,249,950 ","$2,407,000 ",3856,5,4,1,Y,2,1979,,
40900760,0,3700,"$2,250,000 ","$2,250,000 ",3777,4,2,1,Y,3,1979,,
ML81753277,47,3700,"$2,250,000 ","$2,110,000 ",3601,6,4,,Y,3,2005,,
40960550,8,3700,"$2,250,000 ","$2,500,000 ",2461,4,3,0,Y,2,1977,,
40856857,25,3700,"$2,250,000 ","$2,250,000 ",2743,4,3,,Y,2,1989,79,M
40958987,12,3700,"$2,250,000 ","$2,465,000 ",2727,4,2,1,Y,3,1973,,
40939286,11,3700,"$2,250,000 ","$2,300,000 ",2384,4,2,1,Y,2,1988,,
ML81842672,12,3700,"$2,258,888 ","$2,330,000 ",2875,4,3,,Y,3,1987,,
ML81792672,215,3700,"$2,259,000 ","$2,182,080 ",3743,4,4,1,Y,2,2019,211,M
ML81773780,23,3700,"$2,259,000 ","$2,141,499 ",3355,4,4,1,Y,2,2019,178,
40921997,5,3700,"$2,267,000 ","$2,254,900 ",3620,5,4,1,Y,3,2019,,
40930055,22,3700,"$2,268,888 ","$2,170,000 ",3400,6,4,1,Y,3,2017,150,M
ML81784110,7,3700,"$2,275,000 ","$2,340,000 ",3780,4,3,2,Y,2,2008,,
40896694,9,3700,"$2,275,000 ","$2,340,000 ",3780,4,3,2,Y,2,2008,,
40895577,13,3700,"$2,279,800 ","$2,200,000 ",3829,4,4,0,Y,3,1990,,
ML81819158,238,3700,"$2,280,000 ","$2,280,000 ",3313,5,3,1,Y,2,2020,210,M
40941703,8,3700,"$2,280,000 ","$2,480,000 ",3109,6,3,1,Y,2,1976,52,M
40949645,4,3700,"$2,288,000 ","$2,700,000 ",2404,4,2,1,Y,3,1979,,
40920191,20,3700,"$2,288,000 ","$2,180,000 ",3225,4,3,,Y,3,1989,,
40950506,0,3700,"$2,298,000 ","$2,600,000 ",2570,4,3,0,Y,2,1998,105,M
40857363,30,3700,"$2,298,000 ","$2,285,975 ",3601,4,4,1,Y,2,2019,266,M
40888134,11,3700,"$2,298,000 ","$2,340,000 ",3310,5,4,1,Y,2,2003,,
ML81847484,3,3700,"$2,298,000 ","$2,650,000 ",2624,4,3,,Y,2,1978,,
40905152,48,3700,"$2,298,000 ","$2,150,000 ",3365,5,3,1,Y,3,1980,,
40934234,8,3700,"$2,298,950 ","$2,350,000 ",3034,5,4,0,Y,2,1973,,
40951603,6,3700,"$2,299,000 ","$2,550,000 ",3472,4,3,,Y,3,1991,,
40961389,13,3700,"$2,299,000 ","$2,650,000 ",3075,4,2,1,Y,3,2017,154,M
ML81800992,6,3700,"$2,299,000 ","$2,400,000 ",3500,5,4,,Y,3,1975,,
ML81824480,2,3700,"$2,299,800 ","$2,300,000 ",3295,5,3,1,Y,2,2021,210,M
40847831,9,3700,"$2,299,800 ","$2,388,650 ",2767,5,2,1,Y,3,1997,,
ML81748919,146,3700,"$2,299,888 ","$2,100,000 ",3128,5,4,1,Y,1,1980,,
40954953,8,3700,"$2,299,888 ","$2,773,888 ",3905,6,4,0,Y,2,1976,,
40863037,124,3700,"$2,299,888 ","$2,100,000 ",3128,5,4,1,Y,3,1981,,
40876984,13,3700,"$2,325,000 ","$2,160,000 ",3744,4,4,1,Y,2,2006,85,M
40955609,7,3700,"$2,325,000 ","$2,580,000 ",2674,4,3,0,Y,2,1988,,
ML81763147,12,3700,"$2,325,000 ","$2,160,000 ",3744,4,4,1,Y,2,2006,85,
ML81761862,17,3700,"$2,328,000 ","$2,287,000 ",4090,6,4,1,Y,2,1978,,
40875555,17,3700,"$2,328,000 ","$2,287,000 ",4090,6,4,1,Y,2,1978,,
40890916,14,3700,"$2,328,000 ","$2,300,000 ",3585,4,4,1,Y,2,2019,266,M
40915765,1,3700,"$2,340,000 ","$2,340,000 ",3333,5,3,1,Y,3,2020,100,M
40855953,13,3700,"$2,349,800 ","$2,350,000 ",3019,5,2,1,Y,3,1997,,
40914287,37,3700,"$2,350,000 ","$2,200,000 ",3418,4,4,0,Y,3,1952,216,A
40950937,6,3700,"$2,380,000 ","$2,580,000 ",2743,4,3,0,Y,2,1988,85,M
ML81852400,10,3700,"$2,380,000 ","$2,805,000 ",3075,4,4,1,Y,2,2009,193,M
ML81789674,23,3700,"$2,388,000 ","$2,350,000 ",2909,4,3,1,Y,3,1994,,
40846868,147,3700,"$2,388,000 ","$2,388,000 ",3499,4,4,1,Y,2,2019,266,M
40901975,23,3700,"$2,388,000 ","$2,350,000 ",2909,4,3,1,Y,3,1994,,
ML81860639,3,3700,"$2,388,000 ","$2,800,000 ",2775,5,3,0,Y,2,1975,,
40917102,3,3700,"$2,388,800 ","$2,400,000 ",3972,5,4,1,Y,3,2015,150,M
40878432,14,3700,"$2,388,888 ","$2,425,000 ",3518,5,3,1,Y,3,1999,,
40867195,2,3700,"$2,395,000 ","$2,369,450 ",2863,4,3,,Y,3,1997,,
40928695,21,3700,"$2,395,000 ","$2,100,000 ",4834,7,6,1,Y,2,2005,,
40946434,28,3700,"$2,398,000 ","$2,378,000 ",2631,3,4,0,Y,2,2021,196,M
40889173,102,3700,"$2,398,000 ","$2,270,000 ",3625,4,4,1,Y,3,2019,156,M
40888933,28,3700,"$2,398,000 ","$2,235,000 ",3625,4,4,1,Y,3,2018,156,M
40946023,12,3700,"$2,398,800 ","$2,830,000 ",2850,5,3,1,Y,2,1998,105,M
